train,pred
s1a2,s1a2
s1f4,s1f4
s203,s203
s106,s106
s100,s100
s1a2,s1a2
s1bb,s1bb
s15a,s15a
s14c,s14c
s186,s186
s100,s100
s106,s100
s117,s117
s10e,s10e
s100,s100
s19a,s19a
s106,s100
s121,s121
s203,s203
s117,s117
s1a0,s1a0
s15a,s15a
s203,s203
s18c,s18c
s186,s186
s19c,s19c
s150,s150
s1a4,s1a4
s180,s180
s180,s180
s185,s185
s18c,s18c
s1bb,s1bb
s15a,s15a
s16d,s16d
s203,s203
s15a,s15a
s186,s186
s100,s100
s1dc,s1dc
s15a,s15a
s15a,s15a
s15a,s16d
s1bb,s1bb
s117,s117
s1dc,s1dc
s115,s115
s116,s116
s10e,s10e
s117,s117
s18c,s18c
s1a4,s1a4
s19c,s19c
s1dc,s1dc
s1bb,s1bb
s10e,s10e
s100,s100
s185,s185
s117,s117
s15a,s15a
s1dc,s1dc
s13f,s1c0
s1f5,s1f5
s1bb,s1bb
s19c,s19c
s117,s117
s1f4,s1f4
s19a,s19a
s1bb,s1bb
s150,s150
s203,s203
s1f0,s1f0
s1a4,s1a4
s1dc,s1dc
s100,s100
s16d,s16d
s14c,s14c
s185,s185
s1f0,s1f0
s180,s180
s19a,s19a
s110,s110
s15d,s15d
s11e,s11e
s203,s203
s15d,s15d
s1a4,s1a4
s18c,s18c
s15a,s15a
s18c,s18c
s1a0,s1a0
s1a4,s1a4
s1a4,s1a4
s185,s185
s186,s186
s13f,s13f
s100,s100
s13f,s13f
s185,s185
s1a0,s1a0
s1bb,s1bb
s1f4,s1f4
s110,s110
s1f4,s1f4
s1d4,s1d4
s100,s100
s18c,s18c
s1f5,s1f5
s1a0,s1a0
s117,s117
s1d4,s1d4
s1f0,s1f0
s11e,s11e
s15a,s15a
s14c,s14c
s13f,s13f
s186,s186
s110,s110
s10e,s10e
s110,s110
s110,s110
s1f0,s1f0
s16d,s16d
s16d,s16d
s203,s203
s15a,s15a
s1f4,s1f4
s150,s150
s1a2,s1a2
s15a,s15a
s1d4,s1d4
s1bb,s1bb
s15a,s15a
s186,s186
s100,s100
s1ce,s1ce
s100,s100
s150,s150
s203,s203
s1bb,s1bb
s116,s116
s18f,s18f
s14c,s14c
s15d,s180
s14c,s14c
s15a,s15a
s1f0,s1f0
s13f,s13f
s203,s203
s117,s117
s10e,s10e
s1ce,s1ce
s203,s203
s150,s150
s10e,s10e
s18c,s18c
s1bb,s1bb
s176,s176
s1b0,s1b0
s1bb,s1bb
s15a,s15a
s19a,s19a
s117,s117
s186,s186
s15a,s15a
s203,s203
s203,s203
s19c,s19c
s116,s116
s1b0,s1b0
s186,s186
s1ce,s1ce
s14c,s14c
s203,s203
s117,s117
s1ce,s1ce
s19a,s19a
s1a2,s1a2
s144,s144
s1f5,s1f5
s1a4,s1a4
s13f,s13f
s1f0,s1f0
s15d,s15d
s117,s117
s1bb,s1bb
s16d,s16d
s1c0,s1c0
s1dc,s1dc
s1a2,s1a2
s1dc,s1dc
s1dc,s1dc
s1c0,s1c0
s1ce,s1ce
s16d,s16d
s1bb,s1bb
s150,s150
s1a2,s1a2
s15a,s15a
s1f4,s1f4
s1c0,s1c0
s14c,s14c
s110,s110
s14c,s14c
s15a,s15a
s106,s100
s1f4,s1f4
s1f0,s1f0
s100,s100
s13f,s13f
s1f0,s1f0
s10e,s10e
s10e,s10e
s176,s176
s185,s185
s117,s117
s10e,s10e
s15a,s15a
s19a,s19a
s100,s100
s15a,s15a
s15a,s15a
s100,s100
s1b0,s1b0
s1b0,s1b0
s100,s100
s1f4,s1f4
s15d,s15d
s1a4,s1a4
s18c,s18c
s203,s203
s186,s186
s1a4,s1a4
s1f4,s1f4
s100,s100
s185,s185
s185,s185
s100,s100
s1bb,s1bb
s1f5,s1f5
s100,s100
s180,s180
s100,s100
s1f5,s1f5
s15a,s15a
s150,s150
s100,s100
s117,s117
s117,s117
s10e,s10e
s1b0,s1b0
s10e,s10e
s1e1,s1e1
s203,s203
s14c,s14c
s1f0,s1f0
s16d,s16d
s19a,s19a
s1f4,s1f4
s18c,s18c
s14c,s14c
s1f0,s1f0
s1bb,s1bb
s100,s100
s1bb,s1bb
s180,s180
s115,s115
s100,s100
s1f0,s1f0
s110,s110
s100,s100
s1bb,s1bb
s1d0,s1d0
s203,s203
s150,s150
s16d,s16d
s10e,s10e
s150,s150
s176,s176
s185,s185
s1b0,s1b0
s117,s117
s100,s100
s185,s185
s1dc,s1dc
s100,s100
s16d,s16d
s203,s203
s10e,s10e
s110,s110
s186,s186
s100,s100
s1dc,s1dc
s1f0,s1f0
s1c5,s1c5
s150,s150
s1ce,s1ce
s1dc,s1dc
s1bb,s1bb
s1a4,s1a4
s15a,s15a
s117,s117
s1ce,s1ce
s1f4,s1f4
s100,s100
s186,s186
s176,s176
s1c0,s1c0
s100,s100
s1f0,s1f0
s15a,s15a
s186,s186
s10e,s10e
s1f5,s1f5
s203,s203
s203,s203
s15a,s15a
s180,s180
s1ce,s1ce
s100,s100
s150,s150
s15a,s15a
s16d,s16d
s100,s100
s110,s110
s203,s203
s15d,s15d
s144,s144
s14c,s14c
s15d,s15d
s1ce,s1ce
s1c5,s1c5
s11e,s11e
s19c,s19c
s1f4,s1f4
s19a,s19a
s1e1,s1e1
s1a4,s1a4
s16d,s16d
s1d0,s1d0
s1f0,s1f0
s16d,s16d
s1b0,s1b0
s110,s110
s1a2,s1a2
s185,s185
s14c,s14c
s1a4,s1a4
s1ce,s1ce
s1a0,s1a0
s180,s180
s121,s121
s1a4,s1a4
s18c,s18c
s10e,s10e
s14c,s14c
s110,s110
s15d,s15d
s10e,s10e
s1ce,s1ce
s1dc,s1dc
s16d,s16d
s1ce,s1ce
s10e,s10e
s1dc,s1dc
s106,s100
s1bb,s1bb
s1f0,s1f0
s1bb,s1bb
s14c,s1c0
s100,s100
s186,s186
s15a,s15a
s1a4,s1a4
s185,s185
s1bb,s1bb
s1bb,s1bb
s180,s180
s12d,s12d
s1b0,s1b0
s203,s203
s1dc,s1dc
s14c,s14c
s1a2,s1a2
s1bb,s1bb
s1a2,s1a2
s18c,s18c
s203,s203
s106,s106
s144,s144
s180,s180
s115,s115
s1f0,s1f0
s1a4,s1a4
s16d,s16d
s192,s192
s14c,s14c
s1a4,s1a4
s1dc,s1dc
s1f0,s1f0
s1f0,s1f0
s203,s203
s13f,s13f
s1bb,s1bb
s121,s121
s1f4,s1f4
s1f4,s1f4
s1a4,s1a4
s100,s100
s1bb,s1bb
s1d0,s1d0
s100,s100
s1dc,s1dc
s19a,s19a
s16d,s16d
s1bb,s1bb
s1f4,s1f4
s121,s121
s16d,s16d
s203,s203
s1bb,s1bb
s203,s203
s150,s150
s1f0,s1f0
s1c5,s1c5
s150,s150
s10e,s10e
s1a4,s1a4
s1bb,s1bb
s1f4,s1f4
s100,s100
s1ce,s1ce
s14c,s14c
s100,s100
s185,s185
s15a,s15a
s1a4,s1a4
s1ce,s1ce
s16d,s16d
s1e1,s1e1
s1a0,s1a0
s1ce,s1ce
s1bb,s1bb
s1f4,s1f4
s14c,s1c0
s1a4,s1a4
s117,s117
s1b0,s1b0
s110,s110
s1a4,s1a4
s16d,s16d
s10e,s10e
s19a,s19a
s1bb,s1bb
s100,s100
s1bb,s1bb
s1bb,s1bb
s10e,s10e
s115,s115
s19a,s19a
s1bb,s1bb
s100,s100
s1bb,s1bb
s203,s203
s144,s144
s121,s121
s1bb,s1bb
s1f0,s1f0
s186,s186
s1c5,s1c5
s14c,s14c
s15a,s15a
s1bb,s1bb
s1c0,s1c0
s15a,s15a
s1b0,s1b0
s1dc,s1dc
s15a,s15a
s117,s117
s1c0,s1c0
s100,s100
s15a,s15a
s117,s117
s1b0,s1b0
s1bb,s1bb
s15a,s15a
s100,s100
s1c5,s1c5
s1bb,s1bb
s150,s150
s16d,s16d
s14c,s14c
s1bb,s1bb
s203,s203
s10e,s10e
s117,s117
s1bb,s1bb
s203,s203
s1ce,s1ce
s1bb,s1bb
s150,s150
s185,s185
s16d,s16d
s10e,s10e
s203,s203
s150,s150
s18c,s18c
s1f4,s1f4
s1c0,s1c0
s16d,s16d
s185,s185
s144,s144
s16d,s16d
s115,s115
s10e,s10e
s16d,s16d
s185,s185
s100,s100
s203,s203
s1bb,s1bb
s1bb,s1bb
s1dc,s1dc
s100,s100
s100,s100
s110,s110
s10e,s10e
s121,s121
s185,s100
s1c0,s1c0
s117,s117
s1b0,s1b0
s186,s186
s15a,s15a
s15a,s15a
s1bb,s1bb
s150,s150
s15d,s15d
s15a,s15a
s100,s100
s14c,s14c
s12d,s12d
s15a,s15a
s1c0,s1c0
s16d,s16d
s16d,s16d
s1dc,s1dc
s19c,s19c
s1c0,s1c0
s18c,s18c
s1f0,s1f0
s1bb,s1bb
s1bb,s1bb
s100,s100
s185,s185
s15a,s15a
s15a,s15a
s14c,s14c
s100,s100
s16d,s16d
s100,s100
s106,s106
s15a,s15a
s106,s100
s121,s121
s1bb,s1bb
s100,s100
s10e,s10e
s117,s117
s1bb,s1bb
s16d,s16d
s1f5,s1f5
s100,s1f0
s15a,s15a
s16d,s16d
s1bb,s1bb
s1bb,s1bb
s203,s203
s100,s100
s15d,s15d
s1a0,s1a0
s110,s110
s18c,s18c
s15a,s15a
s12d,s12d
s15d,s15d
s106,s106
s1f0,s1f0
s117,s117
s1c0,s1c0
s10e,s10e
s1b0,s1b0
s100,s100
s100,s100
s1ce,s1ce
s13f,s13f
s1bb,s1bb
s150,s150
s1a4,s1a4
s1a0,s1a0
s150,s150
s10e,s10e
s1c0,s1c0
s150,s150
s14c,s14c
s1bb,s1bb
s16d,s16d
s100,s100
s16d,s16d
s1f0,s1f0
s1bb,s1bb
s1dc,s1dc
s1f4,s1f4
s100,s100
s110,s110
s144,s144
s121,s121
s1a0,s1a0
s12d,s12d
s186,s186
s186,s186
s100,s100
s1f0,s1f0
s203,s203
s117,s117
s1f0,s1f0
s150,s150
s185,s185
s16d,s16d
s11e,s11e
s106,s106
s1c5,s1c5
s19a,s19a
s18c,s18c
s1a0,s1a0
s19a,s19a
s1ce,s1ce
s203,s203
s1bb,s1bb
s100,s100
s185,s185
s185,s185
s182,s182
s1f0,s1f0
s15a,s15a
s110,s110
s1b0,s1b0
s115,s115
s1dc,s1dc
s106,s106
s100,s100
s1f0,s1f0
s1bb,s1bb
s150,s150
s15a,s15a
s185,s185
s15a,s15a
s15a,s15a
s19a,s19a
s100,s100
s100,s100
s1a0,s1a0
s1a0,s1a0
s100,s100
s100,s100
s15a,s15a
s100,s100
s106,s106
s13f,s13f
s1dc,s1dc
s100,s100
s1ce,s1ce
s203,s203
s16d,s16d
s186,s186
s1b0,s1b0
s1f4,s1f4
s15a,s15a
s203,s203
s1bb,s1bb
s100,s100
s1f4,s1f4
s203,s203
s1bb,s1bb
s1a4,s1a4
s10e,s10e
s16d,s16d
s1dc,s1dc
s110,s110
s1f0,s1f0
s1f4,s1f4
s186,s186
s186,s186
s1bb,s1bb
s19a,s19a
s106,s106
s15d,s15d
s1ce,s1ce
s19a,s19a
s1f4,s1f4
s117,s117
s1b0,s1b0
s15a,s15a
s13f,s13f
s117,s117
s18c,s18c
s1a0,s1a0
s14c,s14c
s10e,s10e
s18c,s18c
s117,s117
s15a,s15a
s18f,s18f
s1ce,s1ce
s10e,s10e
s1a4,s1a4
s1bb,s1bb
s100,s100
s13f,s13f
s1f0,s1f0
s15a,s15a
s176,s176
s1a4,s1a4
s13f,s13f
s14c,s14c
s150,s150
s1b0,s1b0
s15a,s15a
s203,s203
s117,s117
s1bb,s1bb
s16d,s16d
s1b0,s1b0
s100,s100
s106,s106
s150,s150
s1ce,s1ce
s117,s117
s16d,s16d
s100,s100
s1ce,s1ce
s1f0,s1f0
s203,s203
s1bb,s1bb
s13f,s13f
s19c,s19c
s1b0,s1b0
s19a,s19a
s10e,s10e
s16d,s16d
s1f5,s1f5
s1bb,s1bb
s203,s203
s15a,s15a
s100,s100
s10e,s10e
s144,s144
s1e1,s1e1
s1bb,s1bb
s14c,s14c
s150,s150
s15a,s15a
s1bb,s1bb
s1b0,s1b0
s185,s185
s185,s185
s19a,s19a
s14c,s14c
s117,s117
s100,s100
s150,s150
s1ce,s1ce
s15a,s15a
s19c,s19c
s16d,s16d
s203,s203
s1c5,s1c5
s121,s121
s1ce,s1ce
s1a0,s1a0
s150,s150
s1bb,s1bb
s100,s100
s1bb,s1bb
s15a,s15a
s1b0,s1b0
s116,s116
s100,s100
s117,s117
s110,s110
s1b0,s1b0
s1ce,s1ce
s100,s100
s1b0,s1b0
s1dc,s1dc
s1a4,s1a4
s18c,s18c
s15a,s15a
s1bb,s1bb
s15a,s15a
s1dc,s1dc
s1ce,s1ce
s16d,s16d
s19c,s19c
s1b0,s1b0
s150,s150
s100,s100
s13f,s13f
s14c,s14c
s116,s116
s115,s115
s1b0,s1b0
s1b0,s1b0
s1dc,s1dc
s185,s185
s18c,s18c
s18c,s18c
s150,s150
s1b0,s1b0
s1d0,s1d0
s1a4,s1a4
s1bb,s1bb
s1f4,s1f4
s1bb,s1bb
s10e,s10e
s19a,s19a
s144,s144
s144,s144
s185,s185
s15d,s15d
s117,s117
s106,s106
s106,s106
s1bb,s1bb
s1a0,s1a0
s100,s100
s1f0,s1f0
s180,s180
s100,s100
s150,s150
s15a,s15a
s1bb,s1bb
s1c0,s1c0
s192,s192
s19a,s19a
s15a,s15a
s1c0,s1c0
s203,s203
s1bb,s1bb
s100,s100
s1a4,s1a4
s15a,s15a
s15d,s15d
s203,s203
s13f,s13f
s1a4,s1a4
s150,s150
s1b0,s1b0
s100,s100
s100,s100
s203,s203
s1f5,s1f5
s10e,s10e
s1bb,s1bb
s18c,s18c
s15a,s15a
s1bb,s1bb
s1f4,s1f4
s106,s106
s1a0,s1a0
s100,s100
s18c,s18c
s150,s150
s110,s110
s106,s106
s110,s110
s10e,s10e
s19a,s19a
s1dc,s1dc
s19a,s19a
s10e,s10e
s1bb,s1bb
s110,s110
s1f4,s1f4
s15a,s15a
s16d,s16d
s1bb,s1bb
s16d,s16d
s15a,s15a
s1f5,s1f5
s1dc,s1dc
s15d,s15d
s1a4,s1a4
s203,s203
s1f4,s1f4
s150,s150
s1f0,s1f0
s100,s100
s1f0,s1f0
s1b0,s1b0
s1bb,s1bb
s203,s203
s14c,s14c
s150,s150
s1bb,s1bb
s185,s185
s1a0,s1a0
s1f0,s1f0
s180,s16d
s117,s117
s203,s203
s10e,s10e
s19a,s19a
s11e,s11e
s19a,s19a
s117,s117
s1ce,s1ce
s1a4,s1a4
s1a4,s1a4
s182,s182
s1bb,s1bb
s1bb,s1bb
s1bb,s1bb
s15a,s15a
s16d,s16d
s1a2,s1a2
s117,s117
s117,s117
s117,s117
s182,s182
s1ce,s1ce
s16d,s16d
s16d,s16d
s1bb,s1bb
s110,s110
s1dc,s1dc
s1f0,s1f4
s1bb,s1bb
s1bb,s1bb
s14c,s14c
s19d,s19d
s106,s106
s19a,s19a
s100,s100
s100,s100
s1dc,s1dc
s19a,s19a
s100,s100
s19a,s19a
s110,s110
s1b0,s1b0
s100,s100
s182,s182
s100,s100
s1bb,s1bb
s1f4,s1f4
s10e,s10e
s1a4,s1a4
s1d0,s1d0
s203,s203
s1ce,s1ce
s15a,s15a
s100,s100
s150,s150
s144,s144
s14c,s14c
s203,s203
s15a,s15a
s180,s180
s1f5,s1f5
s185,s185
s1dc,s1dc
s186,s186
s1ce,s1ce
s16d,s16d
s186,s186
s117,s117
s16d,s16d
s1f0,s1f0
s15a,s1c0
s1c5,s1c5
s1bb,s1bb
s16d,s16d
s203,s203
s1bb,s1bb
s185,s185
s203,s203
s203,s203
s1d0,s1d0
s185,s185
s100,s100
s16d,s16d
s110,s110
s1dc,s1dc
s192,s192
s1a2,s1a2
s203,s203
s1f0,s1f0
s1a2,s1a2
s100,s100
s100,s100
s15a,s15a
s1b0,s1b0
s100,s100
s10e,s10e
s1bb,s1bb
s185,s185
s18c,s18c
s1a0,s1a0
s10e,s10e
s1e1,s1e1
s203,s203
s1c5,s1c5
s15a,s15a
s1ce,s1ce
s1bb,s1bb
s117,s117
s19d,s19d
s10e,s10e
s150,s150
s203,s203
s1c0,s1c0
s100,s100
s117,s117
s1e1,s1e1
s13f,s13f
s15a,s15a
s100,s100
s117,s117
s1f5,s1f5
s1f5,s1f5
s1f4,s1f4
s121,s121
s100,s100
s1bb,s1bb
s1b0,s1b0
s15d,s15d
s14c,s14c
s203,s203
s15a,s15a
s1c0,s1c0
s185,s182
s15a,s15a
s185,s185
s15a,s15a
s1bb,s1bb
s110,s110
s15a,s15a
s15a,s15a
s1b0,s1b0
s1b0,s1b0
s1bb,s1bb
s15a,s15a
s182,s16d
s15d,s15d
s203,s203
s100,s100
s1bb,s1bb
s16d,s16d
s203,s203
s16d,s16d
s16d,s16d
s176,s176
s1e1,s1e1
s186,s186
s1a4,s1a4
s117,s117
s15a,s15a
s1bb,s1bb
s100,s100
s1a0,s1a0
s12d,s12d
s186,s186
s1f5,s1f5
s10e,s10e
s1e1,s1e1
s16d,s16d
s1bb,s1bb
s150,s150
s100,s100
s100,s100
s1a2,s1a2
s16d,s16d
s100,s100
s1e1,s1e1
s203,s203
s117,s117
s150,s150
s150,s150
s106,s106
s1ce,s1ce
s15a,s15a
s11e,s11e
s100,s100
s10e,s10e
s15a,s15a
s185,s185
s1f0,s1f0
s203,s203
s1f0,s1f0
s185,s185
s186,s186
s203,s203
s1ce,s1ce
s13f,s13f
s203,s203
s16d,s16d
s15a,s15a
s1a4,s1a4
s100,s100
s121,s121
s185,s185
s100,s100
s1a4,s1a4
s106,s1f4
s1c0,s1c0
s1f0,s1f0
s16d,s16d
s1a2,s1a2
s15a,s15a
s1b0,s1b0
s15a,s15a
s16d,s16d
s10e,s10e
s1dc,s1dc
s15a,s15a
s1b0,s1b0
s116,s116
s1dc,s1dc
s1a0,s1a0
s15a,s15a
s16d,s16d
s150,s150
s100,s100
s1c0,s1c0
s1bb,s1bb
s15d,s15d
s100,s100
s185,s185
s1bb,s1bb
s1f4,s1f4
s1bb,s1bb
s15a,s15a
s1f5,s1f5
s100,s100
s10e,s10e
s16d,s16d
s1c5,s1c5
s180,s180
s18c,s18c
s1f0,s1f0
s15d,s15d
s1a4,s1a4
s110,s110
s19d,s19d
s15a,s15a
s1b0,s1b0
s15a,s15a
s16d,s16d
s1a4,s1a4
s18c,s18c
s1ce,s1ce
s16d,s16d
s180,s180
s1b0,s1b0
s100,s100
s100,s100
s1f5,s1f5
s15a,s15a
s1b0,s1b0
s1f0,s1f0
s13f,s1f4
s1f0,s1f0
s19a,s19a
s150,s150
s150,s150
s19a,s19a
s100,s100
s150,s150
s117,s117
s15d,s15d
s16d,s16d
s100,s100
s1b0,s1b0
s150,s150
s19c,s19c
s176,s176
s180,s180
s180,s16d
s203,s203
s1c0,s1c0
s180,s180
s150,s150
s1ce,s1ce
s19a,s19a
s1c5,s1c5
s15a,s15a
s18c,s18c
s1f4,s1f4
s100,s100
s1bb,s1bb
s1f0,s1f0
s19a,s19a
s1b0,s1b0
s1a2,s1a2
s1bb,s1bb
s1dc,s1dc
s1f0,s1f0
s10e,s10e
s11e,s11e
s100,s100
s10e,s10e
s1e1,s1e1
s19d,s19d
s16d,s16d
s1a4,s1a4
s110,s110
s203,s203
s16d,s16d
s19a,s19a
s117,s117
s15a,s15a
s16d,s16d
s100,s100
s19c,s19c
s10e,s10e
s15a,s15a
s1f5,s1f5
s10e,s10e
s115,s115
s1dc,s1dc
s1f0,s1f0
s18c,s18c
s100,s100
s1f0,s1f0
s100,s100
s15a,s15a
s1b0,s1b0
s15a,s15a
s15a,s15a
s110,s110
s180,s180
s176,s176
s117,s10e
s12d,s12d
s117,s117
s185,s185
s110,s110
s1f0,s1f0
s1c5,s1c5
s1f4,s1f4
s100,s100
s15a,s15a
s1f5,s1f5
s144,s144
s185,s185
s11e,s11e
s117,s117
s1f0,s1f0
s117,s117
s100,s100
s16d,s16d
s14c,s14c
s1f0,s1f4
s203,s203
s150,s150
s18c,s18c
s1a4,s1a4
s1bb,s1bb
s186,s186
s15a,s15a
s19a,s19a
s1dc,s1dc
s186,s186
s110,s110
s1d0,s1d0
s1ce,s1ce
s15a,s15a
s110,s110
s106,s106
s1f5,s1f5
s1c0,s1c0
s1ce,s1ce
s1dc,s1dc
s1b0,s1b0
s18f,s18f
s16d,s16d
s18c,s18c
s19a,s19a
s203,s203
s1bb,s1bb
s1bb,s1bb
s150,s150
s1c5,s1c5
s1f0,s1f0
s100,s100
s15a,s15a
s15a,s15a
s1e1,s1e1
s116,s116
s11e,s11e
s180,s180
s15d,s15d
s186,s186
s15d,s15d
s100,s100
s144,s144
s121,s121
s144,s144
s1dc,s1dc
s19a,s19a
s1c0,s1c0
s10e,s10e
s10e,s10e
s203,s203
s1f4,s1f4
s19a,s19a
s15d,s15d
s1bb,s1bb
s1f5,s1f5
s150,s150
s115,s115
s19c,s19c
s10e,s10e
s1a4,s1a4
s15a,s15a
s150,s150
s1bb,s1bb
s1ce,s1ce
s10e,s10e
s19a,s19a
s15d,s15d
s10e,s10e
s150,s150
s150,s150
s19a,s19a
s203,s203
s1a4,s1a4
s176,s176
s100,s100
s1bb,s1bb
s100,s100
s18f,s18f
s203,s203
s11e,s11e
s15a,s15a
s10e,s10e
s1c5,s1c5
s1ce,s1ce
s10e,s10e
s1a4,s1a4
s185,s185
s11e,s11e
s10e,s10e
s1bb,s1bb
s203,s203
s10e,s10e
s1a4,s1a4
s10e,s10e
s110,s110
s1dc,s1dc
s106,s106
s15a,s15a
s15d,s15d
s1f4,s1f4
s1b0,s1b0
s10e,s10e
s15a,s15a
s1dc,s1dc
s16d,s16d
s203,s203
s1a4,s1a4
s1bb,s1bb
s13f,s13f
s203,s203
s186,s186
s1a2,s1a2
s203,s1f4
s1f0,s1f0
s192,s192
s11e,s11e
s1dc,s1dc
s19a,s19a
s15a,s15a
s186,s186
s15d,s15d
s1ce,s1ce
s15d,s15d
s100,s100
s144,s144
s185,s185
s18c,s18c
s1c0,s1c0
s1a0,s1a0
s144,s144
s10e,s10e
s110,s10e
s18c,s18c
s19a,s19a
s1c0,s1c5
s15d,s15d
s1bb,s1bb
s1bb,s1bb
s100,s100
s1a0,s1a0
s100,s100
s186,s186
s10e,s10e
s100,s100
s15a,s15a
s16d,s16d
s19a,s19a
s15a,s15a
s176,s176
s16d,s16d
s185,s185
s19a,s19a
s19d,s19d
s15a,s1c0
s1ce,s1ce
s13f,s13f
s18f,s18f
s15a,s15a
s1f0,s1f0
s1bb,s1bb
s14c,s14c
s14c,s14c
s1bb,s1bb
s18f,s18f
s186,s186
s19a,s19a
s144,s144
s110,s110
s203,s203
s14c,s1c5
s10e,s10e
s1dc,s1dc
s1bb,s1bb
s15d,s15d
s19a,s19a
s203,s203
s15a,s15a
s1f4,s1f4
s100,s100
s1bb,s1bb
s115,s115
s15a,s15a
s1f0,s1f0
s180,s180
s10e,s10e
s185,s185
s1ce,s1ce
s1f5,s1f5
s1f5,s1f5
s18c,s18c
s1dc,s1dc
s117,s117
s1bb,s1bb
s19a,s19a
s1bb,s1bb
s1dc,s1dc
s203,s203
s1a4,s1a4
s186,s186
s15d,s15d
s15a,s15a
s18c,s18c
s203,s203
s15a,s15a
s18c,s18c
s1bb,s1bb
s1a0,s1a0
s185,s185
s1ce,s1ce
s1a4,s1a4
s15d,s15d
s203,s203
s1f0,s1f0
s1f0,s1f0
s180,s180
s1ce,s1ce
s185,s185
s180,s180
s1a0,s1a0
s203,s203
s150,s150
s110,s110
s14c,s14c
s203,s203
s1a4,s1a4
s203,s203
s1bb,s1bb
s117,s117
s16d,s16d
s100,s100
s1dc,s1dc
s19a,s19a
s150,s150
s100,s100
s1bb,s1bb
s1c5,s1c5
s110,s110
s1bb,s1bb
s1c5,s1c5
s1bb,s1bb
s100,s100
s1a2,s1a2
s203,s203
s185,s185
s10e,s10e
s15d,s15d
s1f0,s182
s19a,s19a
s1f0,s1f0
s13f,s13f
s185,s185
s180,s180
s1f4,s1f4
s115,s117
s10e,s10e
s100,s100
s15a,s15a
s14c,s14c
s15d,s15d
s16d,s16d
s19a,s19a
s186,s186
s1f4,s1f4
s185,s185
s180,s180
s203,s203
s185,s185
s100,s100
s1dc,s1dc
s1a0,s1a0
s185,s16d
s1b0,s1b0
s1bb,s1bb
s150,s150
s14c,s14c
s10e,s10e
s192,s192
s18f,s18f
s14c,s14c
s1a0,s1a0
s15d,s15d
s1f0,s1f0
s1bb,s1bb
s15a,s15a
s10e,s10e
s1f4,s1f4
s15d,s15d
s185,s185
s115,s115
s1a0,s1a0
s150,s150
s19d,s19d
s1f0,s1f0
s10e,s10e
s110,s110
s1c0,s1c0
s16d,s16d
s182,s182
s1ce,s1ce
s1dc,s1dc
s1a0,s1a0
s100,s100
s15a,s15a
s10e,s10e
s1bb,s1bb
s1ce,s1ce
s203,s203
s1f0,s1f0
s1c0,s1c0
s185,s16d
s1ce,s1ce
s100,s100
s180,s180
s106,s100
s15a,s15a
s18c,s18c
s1dc,s1dc
s15d,s15d
s1bb,s1bb
s110,s110
s110,s10e
s100,s100
s100,s100
s100,s100
s110,s110
s1f0,s1f0
s1dc,s1dc
s110,s110
s1f4,s1f4
s144,s144
s180,s180
s1f5,s1f5
s1f4,s1f4
s1b0,s1b0
s1ce,s1ce
s10e,s10e
s203,s203
s1c5,s1c5
s14c,s14c
s15a,s15a
s1dc,s1dc
s203,s203
s117,s117
s15a,s15a
s16d,s16d
s176,s176
s176,s176
s15a,s15a
s15a,s15a
s117,s117
s1b0,s1b0
s16d,s16d
s150,s150
s185,s185
s10e,s10e
s18c,s18c
s106,s106
s100,s100
s16d,s16d
s15a,s15a
s19a,s19a
s1bb,s1bb
s1bb,s1bb
s1bb,s1bb
s10e,s10e
s203,s203
s185,s185
s100,s100
s100,s100
s116,s116
s10e,s10e
s10e,s10e
s117,s117
s1bb,s1bb
s1dc,s1dc
s110,s110
s1dc,s1dc
s100,s100
s15a,s15a
s150,s150
s1f4,s1f4
s100,s100
s1f5,s1f5
s150,s150
s100,s100
s203,s203
s15a,s15a
s203,s203
s121,s121
s10e,s10e
s110,s110
s10e,s10e
s203,s203
s1f0,s1f0
s180,s180
s1b0,s1b0
s1f4,s1f4
s15a,s15a
s106,s106
s1b0,s1b0
s203,s203
s1a4,s1a4
s15a,s15a
s144,s144
s15a,s15a
s1b0,s1b0
s110,s110
s185,s185
s1a4,s1a4
s100,s100
s203,s203
s19c,s19c
s150,s150
s150,s150
s14c,s14c
s10e,s10e
s100,s100
s1c0,s1c0
s121,s121
s1a2,s1a2
s1d0,s1d0
s1bb,s1bb
s1f0,s1f0
s15a,s15a
s1f4,s1f4
s15a,s15a
s16d,s16d
s1f0,s1f0
s176,s176
s15a,s15a
s10e,s10e
s16d,s16d
s1a4,s1a4
s185,s185
s1bb,s1bb
s1d4,s1d4
s1bb,s1bb
s117,s117
s203,s203
s110,s110
s1f0,s1f0
s182,s182
s1dc,s1dc
s15d,s15d
s100,s100
s182,s16d
s186,s186
s18f,s18f
s100,s100
s110,s110
s1f0,s1f0
s110,s110
s1ce,s1ce
s15a,s15a
s16d,s16d
s14c,s14c
s13f,s13f
s1bb,s1bb
s14c,s14c
s15a,s15a
s100,s100
s1bb,s1bb
s1b0,s1b0
s150,s150
s100,s100
s15a,s15a
s16d,s16d
s100,s100
s144,s144
s1ce,s1ce
s13f,s13f
s203,s203
s18c,s18c
s1f4,s1f4
s15a,s15a
s1f0,s1f0
s1dc,s1dc
s19c,s19c
s1c5,s1c5
s115,s115
s18c,s18c
s18c,s18c
s117,s117
s13f,s13f
s1a4,s1a4
s19a,s19a
s19c,s19c
s180,s180
s1f0,s1f0
s15d,s15d
s192,s192
